source,line_or_turn,field,entity_type,detected_text,confidence,start,end
logs_sample.jsonl,283,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,884,907
logs_sample.jsonl,283,full_log_record,DATE_TIME,2024-03-14,0.95,1199,1209
logs_sample.jsonl,283,full_log_record,DATE_TIME,2024-03-19,0.95,1231,1241
logs_sample.jsonl,283,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,283,full_log_record,PERSON,Marcus Webb,0.85,860,871
logs_sample.jsonl,283,full_log_record,DATE_TIME,1877,0.85,959,963
logs_sample.jsonl,283,full_log_record,LOCATION,Chicago,0.85,985,992
logs_sample.jsonl,283,full_log_record,DATE_TIME,8802,0.85,1030,1034
logs_sample.jsonl,283,full_log_record,DATE_TIME,2023-04-11,0.85,1057,1067
logs_sample.jsonl,283,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,920,935
logs_sample.jsonl,283,full_log_record,URL,example.com,0.5,896,907
logs_sample.jsonl,283,full_log_record,PHONE_NUMBER,1721038634,0.4,7,17
logs_sample.jsonl,283,full_log_record,PHONE_NUMBER,1721038634,0.4,88,98
logs_sample.jsonl,283,full_log_record,US_BANK_NUMBER,1721038634,0.05,7,17
logs_sample.jsonl,284,full_log_record,DATE_TIME,1721038771,0.85,7,17
logs_sample.jsonl,284,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,284,full_log_record,PHONE_NUMBER,1721038771,0.4,7,17
logs_sample.jsonl,284,full_log_record,PHONE_NUMBER,1721038771,0.4,90,100
logs_sample.jsonl,284,full_log_record,US_BANK_NUMBER,1721038771,0.05,7,17
logs_sample.jsonl,285,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,287,312
logs_sample.jsonl,285,full_log_record,PERSON,Delgado,0.85,278,285
logs_sample.jsonl,285,full_log_record,DATE_TIME,RF-2026-88284,0.85,388,401
logs_sample.jsonl,285,full_log_record,URL,tomas.de,0.5,287,295
logs_sample.jsonl,285,full_log_record,URL,example.org,0.5,301,312
logs_sample.jsonl,285,full_log_record,PHONE_NUMBER,1721038908,0.4,7,17
logs_sample.jsonl,285,full_log_record,PHONE_NUMBER,1721038908,0.4,88,98
logs_sample.jsonl,285,full_log_record,US_BANK_NUMBER,1721038908,0.05,7,17
logs_sample.jsonl,286,full_log_record,IP_ADDRESS,72.109.179.138,0.95,230,244
logs_sample.jsonl,286,full_log_record,PHONE_NUMBER,1721039045,0.4,7,17
logs_sample.jsonl,286,full_log_record,PHONE_NUMBER,1721039045,0.4,90,100
logs_sample.jsonl,286,full_log_record,US_BANK_NUMBER,1721039045,0.05,7,17
logs_sample.jsonl,287,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,287,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,287,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,287,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,287,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,287,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,287,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,287,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,287,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,287,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,287,full_log_record,PHONE_NUMBER,1721039182,0.4,7,17
logs_sample.jsonl,287,full_log_record,PHONE_NUMBER,1721039182,0.4,88,98
logs_sample.jsonl,287,full_log_record,US_BANK_NUMBER,1721039182,0.05,7,17
logs_sample.jsonl,288,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,868,895
logs_sample.jsonl,288,full_log_record,DATE_TIME,2025-03-20,0.95,1183,1193
logs_sample.jsonl,288,full_log_record,DATE_TIME,2025-03-28,0.95,1215,1225
logs_sample.jsonl,288,full_log_record,DATE_TIME,1721039319,0.85,7,17
logs_sample.jsonl,288,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,288,full_log_record,PERSON,Kessler,0.85,717,724
logs_sample.jsonl,288,full_log_record,PERSON,Sofia Bergqvist,0.85,840,855
logs_sample.jsonl,288,full_log_record,LOCATION,Seattle,0.85,969,976
logs_sample.jsonl,288,full_log_record,LOCATION,WA,0.85,978,980
logs_sample.jsonl,288,full_log_record,DATE_TIME,2025-06-08,0.85,1041,1051
logs_sample.jsonl,288,full_log_record,LOCATION,Ridge Planter,0.85,1353,1366
logs_sample.jsonl,288,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,908,923
logs_sample.jsonl,288,full_log_record,URL,sofia.be,0.5,868,876
logs_sample.jsonl,288,full_log_record,URL,example.com,0.5,884,895
logs_sample.jsonl,288,full_log_record,PHONE_NUMBER,1721039319,0.4,7,17
logs_sample.jsonl,288,full_log_record,PHONE_NUMBER,1721039319,0.4,88,98
logs_sample.jsonl,288,full_log_record,US_BANK_NUMBER,1721039319,0.05,7,17
logs_sample.jsonl,289,full_log_record,DATE_TIME,1721039456,0.85,7,17
logs_sample.jsonl,289,full_log_record,PHONE_NUMBER,1721039456,0.4,7,17
logs_sample.jsonl,289,full_log_record,PHONE_NUMBER,1721039456,0.4,90,100
logs_sample.jsonl,289,full_log_record,US_BANK_NUMBER,1721039456,0.05,7,17
logs_sample.jsonl,290,full_log_record,PERSON,Kessler,0.85,182,189
logs_sample.jsonl,290,full_log_record,PHONE_NUMBER,1721039593,0.4,7,17
logs_sample.jsonl,290,full_log_record,PHONE_NUMBER,1721039593,0.4,88,98
logs_sample.jsonl,290,full_log_record,US_BANK_NUMBER,1721039593,0.05,7,17
logs_sample.jsonl,291,full_log_record,IP_ADDRESS,55.220.82.47,0.95,213,225
logs_sample.jsonl,291,full_log_record,PHONE_NUMBER,1721039730,0.4,7,17
logs_sample.jsonl,291,full_log_record,PHONE_NUMBER,1721039730,0.4,90,100
logs_sample.jsonl,291,full_log_record,US_BANK_NUMBER,1721039730,0.05,7,17
logs_sample.jsonl,292,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,176,202
logs_sample.jsonl,292,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,285,311
logs_sample.jsonl,292,full_log_record,DATE_TIME,1721039867,0.85,7,17
logs_sample.jsonl,292,full_log_record,PERSON,Daniel Okonkwo,0.85,258,272
logs_sample.jsonl,292,full_log_record,DATE_TIME,4419,0.85,363,367
logs_sample.jsonl,292,full_log_record,LOCATION,Hawthorne Blvd,0.85,371,385
logs_sample.jsonl,292,full_log_record,LOCATION,Portland,0.85,387,395
logs_sample.jsonl,292,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,324,339
logs_sample.jsonl,292,full_log_record,URL,example.net,0.5,191,202
logs_sample.jsonl,292,full_log_record,URL,example.net,0.5,300,311
logs_sample.jsonl,292,full_log_record,PHONE_NUMBER,1721039867,0.4,7,17
logs_sample.jsonl,292,full_log_record,PHONE_NUMBER,1721039867,0.4,88,98
logs_sample.jsonl,292,full_log_record,US_BANK_NUMBER,1721039867,0.05,7,17
logs_sample.jsonl,293,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,874,897
logs_sample.jsonl,293,full_log_record,DATE_TIME,2025-01-16,0.95,1189,1199
logs_sample.jsonl,293,full_log_record,DATE_TIME,2025-01-21,0.95,1221,1231
logs_sample.jsonl,293,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,293,full_log_record,PERSON,Marcus Webb,0.85,850,861
logs_sample.jsonl,293,full_log_record,DATE_TIME,1877,0.85,949,953
logs_sample.jsonl,293,full_log_record,LOCATION,Chicago,0.85,975,982
logs_sample.jsonl,293,full_log_record,DATE_TIME,8802,0.85,1020,1024
logs_sample.jsonl,293,full_log_record,DATE_TIME,2023-04-11,0.85,1047,1057
logs_sample.jsonl,293,full_log_record,DATE_TIME,1808,0.85,1380,1384
logs_sample.jsonl,293,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,910,925
logs_sample.jsonl,293,full_log_record,URL,example.com,0.5,886,897
logs_sample.jsonl,293,full_log_record,PHONE_NUMBER,1721040004,0.4,7,17
logs_sample.jsonl,293,full_log_record,PHONE_NUMBER,1721040004,0.4,88,98
logs_sample.jsonl,293,full_log_record,US_BANK_NUMBER,1721040004,0.05,7,17
logs_sample.jsonl,294,full_log_record,PHONE_NUMBER,1721040141,0.4,7,17
logs_sample.jsonl,294,full_log_record,PHONE_NUMBER,1721040141,0.4,90,100
logs_sample.jsonl,294,full_log_record,US_BANK_NUMBER,1721040141,0.05,7,17
logs_sample.jsonl,295,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,277,303
logs_sample.jsonl,295,full_log_record,PERSON,Daniel Okonkwo,0.85,261,275
logs_sample.jsonl,295,full_log_record,DATE_TIME,RF-2026-88294,0.85,379,392
logs_sample.jsonl,295,full_log_record,URL,example.net,0.5,292,303
logs_sample.jsonl,295,full_log_record,PHONE_NUMBER,1721040278,0.4,7,17
logs_sample.jsonl,295,full_log_record,PHONE_NUMBER,1721040278,0.4,88,98
logs_sample.jsonl,295,full_log_record,US_BANK_NUMBER,1721040278,0.05,7,17
logs_sample.jsonl,296,full_log_record,IP_ADDRESS,92.151.174.137,0.95,221,235
logs_sample.jsonl,296,full_log_record,DATE_TIME,last month,0.85,194,204
logs_sample.jsonl,296,full_log_record,PHONE_NUMBER,1721040415,0.4,7,17
logs_sample.jsonl,296,full_log_record,PHONE_NUMBER,1721040415,0.4,90,100
logs_sample.jsonl,296,full_log_record,US_BANK_NUMBER,1721040415,0.05,7,17
logs_sample.jsonl,297,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,176,199
logs_sample.jsonl,297,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,279,302
logs_sample.jsonl,297,full_log_record,PERSON,Marcus Webb,0.85,255,266
logs_sample.jsonl,297,full_log_record,DATE_TIME,1877,0.85,354,358
logs_sample.jsonl,297,full_log_record,LOCATION,Chicago,0.85,380,387
logs_sample.jsonl,297,full_log_record,DATE_TIME,8802,0.85,425,429
logs_sample.jsonl,297,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,315,330
logs_sample.jsonl,297,full_log_record,URL,example.com,0.5,188,199
logs_sample.jsonl,297,full_log_record,URL,example.com,0.5,291,302
logs_sample.jsonl,297,full_log_record,PHONE_NUMBER,1721040552,0.4,7,17
logs_sample.jsonl,297,full_log_record,PHONE_NUMBER,1721040552,0.4,88,98
logs_sample.jsonl,297,full_log_record,US_BANK_NUMBER,1721040552,0.05,7,17
logs_sample.jsonl,298,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,870,896
logs_sample.jsonl,298,full_log_record,DATE_TIME,2026-06-25,0.95,1186,1196
logs_sample.jsonl,298,full_log_record,DATE_TIME,2026-06-28,0.95,1218,1228
logs_sample.jsonl,298,full_log_record,DATE_TIME,1721040689,0.85,7,17
logs_sample.jsonl,298,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,298,full_log_record,PERSON,Daniel Okonkwo,0.85,843,857
logs_sample.jsonl,298,full_log_record,DATE_TIME,4419,0.85,948,952
logs_sample.jsonl,298,full_log_record,LOCATION,Hawthorne Blvd,0.85,956,970
logs_sample.jsonl,298,full_log_record,LOCATION,Portland,0.85,972,980
logs_sample.jsonl,298,full_log_record,DATE_TIME,2024-01-22,0.85,1045,1055
logs_sample.jsonl,298,full_log_record,DATE_TIME,1912,0.85,1377,1381
logs_sample.jsonl,298,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,909,924
logs_sample.jsonl,298,full_log_record,URL,example.net,0.5,885,896
logs_sample.jsonl,298,full_log_record,PHONE_NUMBER,1721040689,0.4,7,17
logs_sample.jsonl,298,full_log_record,PHONE_NUMBER,1721040689,0.4,88,98
logs_sample.jsonl,298,full_log_record,US_BANK_NUMBER,1721040689,0.05,7,17
logs_sample.jsonl,299,full_log_record,DATE_TIME,1721040826,0.85,7,17
logs_sample.jsonl,299,full_log_record,PHONE_NUMBER,1721040826,0.4,7,17
logs_sample.jsonl,299,full_log_record,PHONE_NUMBER,1721040826,0.4,90,100
logs_sample.jsonl,299,full_log_record,US_BANK_NUMBER,1721040826,0.05,7,17
logs_sample.jsonl,300,full_log_record,DATE_TIME,two weeks,0.85,204,213
logs_sample.jsonl,300,full_log_record,PHONE_NUMBER,1721040963,0.4,7,17
logs_sample.jsonl,300,full_log_record,PHONE_NUMBER,1721040963,0.4,88,98
logs_sample.jsonl,300,full_log_record,US_BANK_NUMBER,1721040963,0.05,7,17
logs_sample.jsonl,301,full_log_record,IP_ADDRESS,140.21.234.160,0.95,221,235
logs_sample.jsonl,301,full_log_record,PERSON,sess_1721041100_d8a61b,0.85,85,107
logs_sample.jsonl,301,full_log_record,DATE_TIME,last month,0.85,194,204
logs_sample.jsonl,301,full_log_record,PHONE_NUMBER,1721041100,0.4,7,17
logs_sample.jsonl,301,full_log_record,PHONE_NUMBER,1721041100,0.4,90,100
logs_sample.jsonl,301,full_log_record,US_BANK_NUMBER,1721041100,0.05,7,17
logs_sample.jsonl,302,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,302,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,302,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,302,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,302,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,302,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,302,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,302,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,302,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,302,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,302,full_log_record,PHONE_NUMBER,1721041237,0.4,7,17
logs_sample.jsonl,302,full_log_record,PHONE_NUMBER,1721041237,0.4,88,98
logs_sample.jsonl,302,full_log_record,US_BANK_NUMBER,1721041237,0.05,7,17
logs_sample.jsonl,303,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,891,916
logs_sample.jsonl,303,full_log_record,DATE_TIME,2026-01-02,0.95,1205,1215
logs_sample.jsonl,303,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,303,full_log_record,PERSON,Delgado,0.85,871,878
logs_sample.jsonl,303,full_log_record,LOCATION,Miami,0.85,993,998
logs_sample.jsonl,303,full_log_record,LOCATION,FL,0.85,1000,1002
logs_sample.jsonl,303,full_log_record,DATE_TIME,2022-11-03,0.85,1063,1073
logs_sample.jsonl,303,full_log_record,DATE_TIME,1824,0.85,1388,1392
logs_sample.jsonl,303,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,929,944
logs_sample.jsonl,303,full_log_record,URL,tomas.de,0.5,891,899
logs_sample.jsonl,303,full_log_record,URL,example.org,0.5,905,916
logs_sample.jsonl,303,full_log_record,PHONE_NUMBER,1721041374,0.4,7,17
logs_sample.jsonl,303,full_log_record,PHONE_NUMBER,1721041374,0.4,88,98
logs_sample.jsonl,303,full_log_record,US_BANK_NUMBER,1721041374,0.05,7,17
logs_sample.jsonl,304,full_log_record,DATE_TIME,1721041511,0.85,7,17
logs_sample.jsonl,304,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,304,full_log_record,PHONE_NUMBER,1721041511,0.4,7,17
logs_sample.jsonl,304,full_log_record,PHONE_NUMBER,1721041511,0.4,90,100
logs_sample.jsonl,304,full_log_record,US_BANK_NUMBER,1721041511,0.05,7,17
logs_sample.jsonl,305,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,275,298
logs_sample.jsonl,305,full_log_record,PERSON,Customer Marcus Webb,0.85,253,273
logs_sample.jsonl,305,full_log_record,DATE_TIME,8802,0.85,338,342
logs_sample.jsonl,305,full_log_record,DATE_TIME,RF-2026-88304,0.85,374,387
logs_sample.jsonl,305,full_log_record,URL,example.com,0.5,287,298
logs_sample.jsonl,305,full_log_record,PHONE_NUMBER,1721041648,0.4,7,17
logs_sample.jsonl,305,full_log_record,PHONE_NUMBER,1721041648,0.4,88,98
logs_sample.jsonl,305,full_log_record,US_BANK_NUMBER,1721041648,0.05,7,17
logs_sample.jsonl,306,full_log_record,IP_ADDRESS,68.122.130.45,0.95,196,209
logs_sample.jsonl,306,full_log_record,DATE_TIME,1721041785,0.85,7,17
logs_sample.jsonl,306,full_log_record,PHONE_NUMBER,1721041785,0.4,7,17
logs_sample.jsonl,306,full_log_record,PHONE_NUMBER,1721041785,0.4,90,100
logs_sample.jsonl,306,full_log_record,PHONE_NUMBER,68.122.130.45,0.4,196,209
logs_sample.jsonl,306,full_log_record,US_BANK_NUMBER,1721041785,0.05,7,17
logs_sample.jsonl,307,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,307,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,307,full_log_record,DATE_TIME,1721041922,0.85,7,17
logs_sample.jsonl,307,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,307,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,307,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,307,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,307,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,307,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,307,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,307,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,307,full_log_record,PHONE_NUMBER,1721041922,0.4,7,17
logs_sample.jsonl,307,full_log_record,PHONE_NUMBER,1721041922,0.4,88,98
logs_sample.jsonl,307,full_log_record,US_BANK_NUMBER,1721041922,0.05,7,17
logs_sample.jsonl,308,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,854,880
logs_sample.jsonl,308,full_log_record,DATE_TIME,2024-07-27,0.95,1170,1180
logs_sample.jsonl,308,full_log_record,DATE_TIME,2024-07-28,0.95,1202,1212
logs_sample.jsonl,308,full_log_record,LOCATION,kb_search      ,0.85,604,619
logs_sample.jsonl,308,full_log_record,PERSON,Daniel Okonkwo,0.85,827,841
logs_sample.jsonl,308,full_log_record,DATE_TIME,4419,0.85,932,936
logs_sample.jsonl,308,full_log_record,LOCATION,Hawthorne Blvd,0.85,940,954
logs_sample.jsonl,308,full_log_record,LOCATION,Portland,0.85,956,964
logs_sample.jsonl,308,full_log_record,DATE_TIME,2024-01-22,0.85,1029,1039
logs_sample.jsonl,308,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,893,908
logs_sample.jsonl,308,full_log_record,URL,example.net,0.5,869,880
logs_sample.jsonl,308,full_log_record,PHONE_NUMBER,1721042059,0.4,7,17
logs_sample.jsonl,308,full_log_record,PHONE_NUMBER,1721042059,0.4,89,99
logs_sample.jsonl,308,full_log_record,US_BANK_NUMBER,1721042059,0.05,7,17
logs_sample.jsonl,309,full_log_record,PHONE_NUMBER,1721042196,0.4,7,17
logs_sample.jsonl,309,full_log_record,PHONE_NUMBER,1721042196,0.4,90,100
logs_sample.jsonl,309,full_log_record,US_BANK_NUMBER,1721042196,0.05,7,17
logs_sample.jsonl,310,full_log_record,DATE_TIME,1721042333,0.85,7,17
logs_sample.jsonl,310,full_log_record,PHONE_NUMBER,1721042333,0.4,7,17
logs_sample.jsonl,310,full_log_record,PHONE_NUMBER,1721042333,0.4,88,98
logs_sample.jsonl,310,full_log_record,US_BANK_NUMBER,1721042333,0.05,7,17
logs_sample.jsonl,311,full_log_record,IP_ADDRESS,199.122.102.180,0.95,218,233
logs_sample.jsonl,311,full_log_record,DATE_TIME,199.122.102.180,0.85,218,233
logs_sample.jsonl,311,full_log_record,PHONE_NUMBER,1721042470,0.4,7,17
logs_sample.jsonl,311,full_log_record,PHONE_NUMBER,1721042470,0.4,90,100
logs_sample.jsonl,311,full_log_record,US_BANK_NUMBER,1721042470,0.05,7,17
logs_sample.jsonl,312,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,176,202
logs_sample.jsonl,312,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,285,311
logs_sample.jsonl,312,full_log_record,PERSON,Daniel Okonkwo,0.85,258,272
logs_sample.jsonl,312,full_log_record,DATE_TIME,4419,0.85,363,367
logs_sample.jsonl,312,full_log_record,LOCATION,Hawthorne Blvd,0.85,371,385
logs_sample.jsonl,312,full_log_record,LOCATION,Portland,0.85,387,395
logs_sample.jsonl,312,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,324,339
logs_sample.jsonl,312,full_log_record,URL,example.net,0.5,191,202
logs_sample.jsonl,312,full_log_record,URL,example.net,0.5,300,311
logs_sample.jsonl,312,full_log_record,PHONE_NUMBER,1721042607,0.4,7,17
logs_sample.jsonl,312,full_log_record,PHONE_NUMBER,1721042607,0.4,88,98
logs_sample.jsonl,312,full_log_record,US_BANK_NUMBER,1721042607,0.05,7,17
logs_sample.jsonl,313,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,887,913
logs_sample.jsonl,313,full_log_record,DATE_TIME,2026-06-25,0.95,1203,1213
logs_sample.jsonl,313,full_log_record,DATE_TIME,2026-06-28,0.95,1235,1245
logs_sample.jsonl,313,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,313,full_log_record,PERSON,Daniel Okonkwo,0.85,860,874
logs_sample.jsonl,313,full_log_record,DATE_TIME,4419,0.85,965,969
logs_sample.jsonl,313,full_log_record,LOCATION,Hawthorne Blvd,0.85,973,987
logs_sample.jsonl,313,full_log_record,LOCATION,Portland,0.85,989,997
logs_sample.jsonl,313,full_log_record,DATE_TIME,2024-01-22,0.85,1062,1072
logs_sample.jsonl,313,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,926,941
logs_sample.jsonl,313,full_log_record,URL,example.net,0.5,902,913
logs_sample.jsonl,313,full_log_record,PHONE_NUMBER,1721042744,0.4,7,17
logs_sample.jsonl,313,full_log_record,PHONE_NUMBER,1721042744,0.4,88,98
logs_sample.jsonl,313,full_log_record,US_BANK_NUMBER,1721042744,0.05,7,17
logs_sample.jsonl,314,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,314,full_log_record,PHONE_NUMBER,1721042881,0.4,7,17
logs_sample.jsonl,314,full_log_record,PHONE_NUMBER,1721042881,0.4,90,100
logs_sample.jsonl,314,full_log_record,US_BANK_NUMBER,1721042881,0.05,7,17
logs_sample.jsonl,315,full_log_record,PHONE_NUMBER,1721043018,0.4,7,17
logs_sample.jsonl,315,full_log_record,PHONE_NUMBER,1721043018,0.4,88,98
logs_sample.jsonl,315,full_log_record,US_BANK_NUMBER,1721043018,0.05,7,17
logs_sample.jsonl,316,full_log_record,IP_ADDRESS,134.83.45.150,0.95,196,209
logs_sample.jsonl,316,full_log_record,PERSON,sess_1721043155_8c7d18,0.85,85,107
logs_sample.jsonl,316,full_log_record,PHONE_NUMBER,1721043155,0.4,7,17
